,Original index,pm-Containers.pLMN-Identity,list-of-matched-UEs.ueId,cellObjectID,timestamp,list-of-matched-UEs.pmType,pm-Containers.QCI,pm-Containers.dl-PRBUsage,pm-Containers.ul-PRBUsage,pm-Containers.dl-TotalofAvailablePRBs,pm-Containers.ul-TotalofAvailablePRBs,pm-Containers.nRCGI.nRCellIdentity,list-of-matched-UEs.pmVal,Test ID
147,748,b'111',b'00003',1112,1700747428.6209905,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',4420.0,4
148,749,b'111',b'00006',1112,1700747428.6209905,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',742.0,4
149,753,b'111',b'00001',1113,1700747428.6547525,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',626.0,4
150,763,b'111',b'00004',1115,1700747428.708166,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1418.0,4
151,764,b'111',b'00002',1115,1700747428.708166,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1819.0,4
152,765,b'111',b'00010',1115,1700747428.708166,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1136.0,4
153,769,b'111',b'00007',1114,1700747428.7421584,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'64\x00\xbb\xf0',4192.0,4
154,799,b'111',b'00003',1112,1700747453.0199776,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',4721.0,4
155,800,b'111',b'00005',1112,1700747453.0199776,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',300.0,4
156,801,b'111',b'00006',1112,1700747453.0199776,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',574.0,4
157,802,b'111',b'00012',1112,1700747453.0199776,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',724.0,4
158,803,b'111',b'00011',1112,1700747453.0199776,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',25125.0,4
159,804,b'111',b'00009',1112,1700747453.0199776,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',1726.0,4
160,814,b'111',b'00002',1115,1700747453.076671,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1682.0,4
161,815,b'111',b'00010',1115,1700747453.076671,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',983.0,4
162,816,b'111',b'00004',1115,1700747453.076671,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1433.0,4
163,820,b'111',b'00001',1113,1700747453.112246,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',811.0,4
164,824,b'111',b'00007',1114,1700747457.1743865,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'64\x00\xbb\xf0',3377.0,4
165,852,b'111',b'00009',1112,1700747485.4753025,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',1653.0,4
166,853,b'111',b'00011',1112,1700747485.4753025,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',25125.0,4
167,854,b'111',b'00006',1112,1700747485.4753025,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',533.0,4
168,855,b'111',b'00005',1112,1700747485.4753025,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',300.0,4
169,856,b'111',b'00012',1112,1700747485.4753025,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',672.0,4
170,869,b'111',b'00002',1115,1700747485.5419598,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1759.0,4
171,870,b'111',b'00010',1115,1700747485.5419598,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',885.0,4
172,871,b'111',b'00004',1115,1700747485.5419598,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1302.0,4
173,872,b'111',b'00008',1115,1700747485.5419598,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',16953.0,4
174,879,b'111',b'00003',1113,1700747485.589497,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',5276.0,4
175,880,b'111',b'00001',1113,1700747485.589497,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',1261.0,4
176,884,b'111',b'00007',1114,1700747485.6271846,DRB.UEThpDl.UEID,-1.0,5.0,0.0,139.0,139.0,b'64\x00\xbb\xf0',3341.0,4
177,912,b'111',b'00006',1112,1700747513.950789,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',533.0,4
178,913,b'111',b'00012',1112,1700747513.950789,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',665.0,4
179,914,b'111',b'00011',1112,1700747513.950789,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',25125.0,4
180,915,b'111',b'00009',1112,1700747513.950789,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',1865.0,4
181,916,b'111',b'00005',1112,1700747513.950789,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',321.0,4
182,923,b'111',b'00001',1113,1700747514.00041,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',1307.0,4
183,924,b'111',b'00003',1113,1700747514.00041,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',4524.0,4
184,937,b'111',b'00002',1115,1700747514.070448,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1747.0,4
185,938,b'111',b'00010',1115,1700747514.070448,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',843.0,4
186,939,b'111',b'00008',1115,1700747514.070448,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',15402.0,4
187,940,b'111',b'00004',1115,1700747514.070448,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1273.0,4
188,944,b'111',b'00007',1114,1700747514.1086354,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xbb\xf0',3341.0,4
189,969,b'111',b'00009',1112,1700747542.4164422,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',1761.0,4
190,970,b'111',b'00005',1112,1700747542.4164422,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',321.0,4
191,971,b'111',b'00011',1112,1700747542.4164422,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',16910.0,4
192,972,b'111',b'00012',1112,1700747542.4164422,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',630.0,4
193,988,b'111',b'00004',1115,1700747542.492869,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1216.0,4
194,989,b'111',b'00010',1115,1700747542.492869,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',814.0,4
195,990,b'111',b'00006',1115,1700747542.492869,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',524.0,4
196,991,b'111',b'00008',1115,1700747542.492869,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',15402.0,4
197,992,b'111',b'00002',1115,1700747542.492869,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1903.0,4
198,999,b'111',b'00003',1113,1700747542.5398889,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',3966.0,4
199,1000,b'111',b'00001',1113,1700747542.5398889,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',1358.0,4
200,1004,b'111',b'00007',1114,1700747542.575625,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xbb\xf0',3341.0,4
201,1035,b'111',b'00004',1112,1700747574.9368937,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',1173.0,4
202,1036,b'111',b'00011',1112,1700747574.9368937,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',16910.0,4
203,1037,b'111',b'00009',1112,1700747574.9368937,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',1690.0,4
204,1038,b'111',b'00003',1112,1700747574.9368937,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',3624.0,4
205,1039,b'111',b'00012',1112,1700747574.9368937,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',702.0,4
206,1040,b'111',b'00006',1112,1700747574.9368937,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xbb\xf0',485.0,4
207,1047,b'111',b'00001',1113,1700747574.987566,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',1506.0,4
208,1048,b'111',b'00005',1113,1700747574.987566,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00\xbb\xf0',325.0,4
209,1058,b'111',b'00002',1115,1700747575.0495284,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',1951.0,4
210,1059,b'111',b'00010',1115,1700747575.0495284,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',900.0,4
211,1060,b'111',b'00008',1115,1700747575.0495284,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00\xbb\xf0',15402.0,4
212,1064,b'111',b'00007',1114,1700747575.0900471,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xbb\xf0',3341.0,4
213,20,b'111',b'00002',1115,1700746445.6985393,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\xa2\xe0',0.0,3
214,21,b'111',b'00001',1115,1700746445.6985393,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\xa2\xe0',0.0,3
215,22,b'111',b'00003',1115,1700746445.6985393,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\xa2\xe0',0.0,3
216,23,b'111',b'00012',1115,1700746445.6985393,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\xa2\xe0',0.0,3
217,24,b'111',b'00010',1115,1700746445.6985393,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\xa2\xe0',0.0,3
218,45,b'111',b'00004',1112,1700746445.7738118,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\xa4\xe0',0.0,3
219,46,b'111',b'00006',1112,1700746445.7738118,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\xa4\xe0',0.0,3
220,47,b'111',b'00011',1112,1700746445.7738118,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\xa4\xe0',0.0,3
221,48,b'111',b'00009',1112,1700746445.7738118,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\xa4\xe0',0.0,3
222,49,b'111',b'00007',1112,1700746445.7738118,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\xa4\xe0',0.0,3
223,58,b'111',b'00005',1113,1700746445.818787,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xa3\xe0',0.0,3
224,59,b'111',b'00003',1113,1700746445.818787,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xa3\xe0',0.0,3
225,89,b'111',b'00009',1112,1700746470.038654,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',970.0,3
226,90,b'111',b'00007',1112,1700746470.038654,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',913.0,3
227,91,b'111',b'00004',1112,1700746470.038654,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',454.0,3
228,92,b'111',b'00005',1112,1700746470.038654,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',177.0,3
229,93,b'111',b'00006',1112,1700746470.038654,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',961.0,3
230,94,b'111',b'00011',1112,1700746470.038654,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',204.0,3
231,110,b'111',b'00003',1115,1700746470.1071742,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00}\xf0',354.0,3
232,111,b'111',b'00001',1115,1700746470.1071742,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00}\xf0',1104.0,3
233,112,b'111',b'00002',1115,1700746470.1071742,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00}\xf0',5251.0,3
234,113,b'111',b'00010',1115,1700746470.1071742,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00}\xf0',13843.0,3
235,114,b'111',b'00012',1115,1700746470.1071742,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00}\xf0',215.0,3
236,138,b'111',b'00001',1115,1700746498.325562,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',1227.0,3
237,139,b'111',b'00003',1115,1700746498.325562,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',351.0,3
238,140,b'111',b'00002',1115,1700746498.325562,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',6615.0,3
239,141,b'111',b'00010',1115,1700746498.325562,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',17296.0,3
240,163,b'111',b'00005',1112,1700746498.4131489,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',10078.0,3
241,164,b'111',b'00007',1112,1700746498.4131489,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',1112.0,3
242,165,b'111',b'00012',1112,1700746498.4131489,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',187.0,3
243,166,b'111',b'00011',1112,1700746498.4131489,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',478.0,3
244,167,b'111',b'00004',1112,1700746498.4131489,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',457.0,3
245,168,b'111',b'00009',1112,1700746498.4131489,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',866.0,3
246,169,b'111',b'00006',1112,1700746498.4131489,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',859.0,3
247,206,b'111',b'00004',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',547.0,3
248,207,b'111',b'00012',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',221.0,3
249,208,b'111',b'00006',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',700.0,3
250,209,b'111',b'00005',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',9908.0,3
251,210,b'111',b'00003',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',325.0,3
252,211,b'111',b'00009',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',780.0,3
253,212,b'111',b'00007',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',1180.0,3
254,213,b'111',b'00011',1112,1700746522.659269,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',1233.0,3
255,226,b'111',b'00010',1115,1700746522.7185562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',14440.0,3
256,227,b'111',b'00003',1115,1700746522.7185562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',325.0,3
257,228,b'111',b'00002',1115,1700746522.7185562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',6849.0,3
258,229,b'111',b'00001',1115,1700746522.7185562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',1305.0,3
259,250,b'111',b'00001',1115,1700746550.9398067,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1453.0,3
260,251,b'111',b'00002',1115,1700746550.9398067,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',6980.0,3
261,252,b'111',b'00010',1115,1700746550.9398067,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',14440.0,3
262,277,b'111',b'00009',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',675.0,3
263,278,b'111',b'00007',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',1159.0,3
264,279,b'111',b'00011',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',4209.0,3
265,280,b'111',b'00006',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',577.0,3
266,281,b'111',b'00004',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',511.0,3
267,282,b'111',b'00005',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',5704.0,3
268,283,b'111',b'00003',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',356.0,3
269,284,b'111',b'00012',1112,1700746551.0354805,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',2815.0,3
270,309,b'111',b'00001',1115,1700746579.2980072,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1386.0,3
271,310,b'111',b'00002',1115,1700746579.2980072,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',6947.0,3
272,311,b'111',b'00010',1115,1700746579.2980072,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',9147.0,3
273,312,b'111',b'00012',1115,1700746579.2980072,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',3410.0,3
274,337,b'111',b'00009',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',637.0,3
275,338,b'111',b'00012',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',3410.0,3
276,339,b'111',b'00011',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',6250.0,3
277,340,b'111',b'00007',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',1192.0,3
278,341,b'111',b'00006',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',505.0,3
279,342,b'111',b'00005',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',5386.0,3
280,343,b'111',b'00004',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',543.0,3
281,344,b'111',b'00003',1112,1700746579.3939931,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',351.0,3
282,366,b'111',b'00002',1115,1700746607.6515765,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00}\xf0',7093.0,3
283,367,b'111',b'00010',1115,1700746607.6515765,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00}\xf0',8876.0,3
284,368,b'111',b'00001',1115,1700746607.6515765,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00}\xf0',1360.0,3
285,393,b'111',b'00009',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',745.0,3
286,394,b'111',b'00003',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',341.0,3
287,395,b'111',b'00007',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',1571.0,3
288,396,b'111',b'00011',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',7008.0,3
289,397,b'111',b'00005',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',4526.0,3
290,398,b'111',b'00012',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',3410.0,3
291,399,b'111',b'00004',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',523.0,3
292,400,b'111',b'00006',1112,1700746607.757429,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',466.0,3
293,404,b'111',b'00012',1113,1700746607.7883592,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00}\xf0',3410.0,3
294,429,b'111',b'00001',1115,1700746632.0914652,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',1400.0,3
295,430,b'111',b'00010',1115,1700746632.0914652,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',6031.0,3
296,431,b'111',b'00003',1115,1700746632.0914652,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',337.0,3
297,432,b'111',b'00002',1115,1700746632.0914652,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',7213.0,3
298,457,b'111',b'00012',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',3733.0,3
299,458,b'111',b'00001',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',1400.0,3
300,459,b'111',b'00006',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',454.0,3
301,460,b'111',b'00004',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',555.0,3
302,461,b'111',b'00005',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',4066.0,3
303,462,b'111',b'00011',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',7884.0,3
304,463,b'111',b'00007',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',2832.0,3
305,464,b'111',b'00009',1112,1700746632.2026906,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',847.0,3
306,490,b'111',b'00010',1115,1700746660.4807029,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',5626.0,3
307,491,b'111',b'00002',1115,1700746660.4807029,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',7323.0,3
308,492,b'111',b'00003',1115,1700746660.4807029,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',862.0,3
309,493,b'111',b'00001',1115,1700746660.4807029,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',1922.0,3
310,518,b'111',b'00009',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',961.0,3
311,519,b'111',b'00006',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',452.0,3
312,520,b'111',b'00010',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',5626.0,3
313,521,b'111',b'00003',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',862.0,3
314,522,b'111',b'00011',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',8270.0,3
315,523,b'111',b'00012',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',3146.0,3
316,524,b'111',b'00007',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',3175.0,3
317,525,b'111',b'00004',1112,1700746660.5833995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',545.0,3
