,Original index,pm-Containers.drbqci,pm-Containers.pDCPBytesDL,pm-Containers.pDCPBytesUL,pm-Containers.pLMN-Identity,pm-Containers.interface-type,list-of-matched-UEs.ueId,timestamp,Test ID
2005,1061,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815856.4697363,9
2006,1062,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815856.4855652,9
2007,1063,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815856.4855652,9
2008,1064,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815856.4855652,9
2009,1065,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815856.4855652,9
2010,1066,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815856.5009642,9
2011,1067,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815856.5009642,9
2012,1068,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815856.5009642,9
2013,1069,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815856.5009642,9
2014,1070,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815856.5009642,9
2015,1071,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815856.5009642,9
2016,1072,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815856.5189123,9
2017,1073,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815856.5189123,9
2018,0,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814731.810084,8
2019,1,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814731.810084,8
2020,10,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814731.855644,8
2021,11,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814731.855644,8
2022,12,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814731.855644,8
2023,13,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814731.855644,8
2024,14,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814731.855644,8
2025,35,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814731.9281485,8
2026,36,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814731.9281485,8
2027,37,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814731.9281485,8
2028,38,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814731.9281485,8
2029,39,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814731.9281485,8
2030,60,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814756.110232,8
2031,61,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814756.110232,8
2032,62,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814756.110232,8
2033,63,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814756.110232,8
2034,64,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814756.110232,8
2035,65,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814756.1279888,8
2036,66,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814756.1279888,8
2037,67,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814756.1279888,8
2038,68,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814756.1279888,8
2039,69,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814756.1279888,8
2040,70,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814756.1279888,8
2041,115,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814784.420273,8
2042,116,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814784.420273,8
2043,117,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814784.420273,8
2044,118,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814784.420273,8
2045,119,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814784.438552,8
2046,120,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814784.438552,8
2047,121,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814784.438552,8
2048,122,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814784.438552,8
2049,123,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814784.438552,8
2050,124,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814784.438552,8
2051,125,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814784.438552,8
2052,170,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814812.7372184,8
2053,171,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814812.7372184,8
2054,172,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814812.7372184,8
2055,173,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814812.7372184,8
2056,174,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814812.7580593,8
2057,175,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814812.7580593,8
2058,176,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814812.7580593,8
2059,177,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814812.7580593,8
2060,178,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814812.7580593,8
2061,179,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814812.7580593,8
2062,180,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814812.7580593,8
2063,181,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814812.7580593,8
2064,230,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814841.0925798,8
2065,231,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814841.0925798,8
2066,232,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814841.0925798,8
2067,233,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814841.1144583,8
2068,234,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814841.1144583,8
2069,235,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814841.1144583,8
2070,236,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814841.1144583,8
2071,237,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814841.1144583,8
2072,238,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814841.1144583,8
2073,239,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814841.1144583,8
2074,240,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814841.1144583,8
2075,285,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814873.4735043,8
2076,286,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814873.4735043,8
2077,287,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814873.4735043,8
2078,288,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814873.4735043,8
2079,289,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814873.495551,8
2080,290,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814873.495551,8
2081,291,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814873.495551,8
2082,292,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814873.495551,8
2083,293,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814873.495551,8
2084,294,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814873.495551,8
2085,295,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814873.495551,8
2086,296,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814873.495551,8
2087,345,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814901.8367674,8
2088,346,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814901.8367674,8
2089,347,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814901.8367674,8
2090,348,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814901.8470762,8
2091,349,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814901.857803,8
2092,350,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814901.857803,8
2093,351,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814901.857803,8
2094,352,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814901.857803,8
2095,353,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814901.857803,8
2096,354,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814901.857803,8
2097,355,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814901.857803,8
2098,356,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814901.857803,8
2099,405,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814926.1986716,8
2100,406,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814926.1986716,8
2101,407,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814926.1986716,8
2102,408,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814926.1986716,8
2103,409,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814926.223742,8
2104,410,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814926.223742,8
2105,411,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814926.223742,8
2106,412,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814926.223742,8
2107,413,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814926.223742,8
2108,414,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814926.223742,8
2109,415,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814926.223742,8
2110,416,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814926.223742,8
2111,465,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814954.6039314,8
2112,466,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814954.6039314,8
2113,467,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814954.6039314,8
2114,468,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814954.6039314,8
2115,469,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814954.620837,8
2116,470,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814954.6385458,8
2117,471,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814954.6385458,8
2118,472,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814954.6385458,8
2119,473,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814954.6385458,8
2120,474,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814954.6385458,8
2121,475,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814954.6385458,8
2122,476,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814954.6385458,8
2123,477,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814954.6385458,8
2124,530,0.0,0.0,0.0,b'111',x2-u,b'00004',1700814979.0759554,8
2125,531,0.0,0.0,0.0,b'111',x2-u,b'00002',1700814979.0759554,8
2126,532,0.0,0.0,0.0,b'111',x2-u,b'00001',1700814979.0904408,8
2127,533,0.0,0.0,0.0,b'111',x2-u,b'00005',1700814979.0904408,8
2128,534,0.0,0.0,0.0,b'111',x2-u,b'00010',1700814983.1228366,8
2129,535,0.0,0.0,0.0,b'111',x2-u,b'00006',1700814983.1228366,8
2130,536,0.0,0.0,0.0,b'111',x2-u,b'00009',1700814983.1228366,8
2131,537,0.0,0.0,0.0,b'111',x2-u,b'00003',1700814983.1228366,8
2132,538,0.0,0.0,0.0,b'111',x2-u,b'00011',1700814983.1228366,8
2133,539,0.0,0.0,0.0,b'111',x2-u,b'00012',1700814983.1228366,8
2134,540,0.0,0.0,0.0,b'111',x2-u,b'00007',1700814983.1228366,8
2135,585,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815007.4920018,8
2136,586,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815007.4920018,8
2137,587,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815007.4920018,8
2138,588,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815007.5059102,8
2139,589,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815007.5059102,8
2140,590,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815007.5059102,8
2141,591,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815007.5179808,8
2142,592,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815007.5179808,8
2143,593,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815007.5179808,8
2144,594,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815007.5179808,8
2145,595,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815007.5179808,8
2146,596,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815007.5179808,8
2147,597,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815007.529456,8
2148,648,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815035.9342008,8
2149,649,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815035.9342008,8
2150,650,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815035.9342008,8
2151,651,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815035.9342008,8
2152,652,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815035.946627,8
2153,653,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815035.946627,8
2154,654,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815035.946627,8
2155,655,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815035.9588242,8
2156,656,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815035.9588242,8
2157,657,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815035.9588242,8
2158,658,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815035.9588242,8
2159,659,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815035.9588242,8
2160,660,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815035.9704127,8
2161,713,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815060.3477056,8
2162,714,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815060.3477056,8
2163,715,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815060.3477056,8
2164,716,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815060.3477056,8
2165,717,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815060.3477056,8
2166,718,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815060.3756151,8
2167,719,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815060.3756151,8
2168,720,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815060.3756151,8
2169,721,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815060.3756151,8
2170,722,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815060.3756151,8
2171,723,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815060.3884523,8
2172,768,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815088.7848513,8
2173,769,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815088.7848513,8
2174,770,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815088.7848513,8
2175,771,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815088.7995634,8
2176,772,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815088.8131678,8
2177,773,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815088.8131678,8
2178,774,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815088.8131678,8
2179,775,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815088.8131678,8
2180,776,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815088.8131678,8
2181,777,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815088.8131678,8
2182,778,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815088.826325,8
2183,823,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815117.233863,8
2184,824,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815117.233863,8
2185,825,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815117.233863,8
2186,826,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815117.249016,8
2187,827,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815117.249016,8
2188,828,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815117.2623854,8
2189,829,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815117.2623854,8
2190,830,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815117.2623854,8
2191,831,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815117.2623854,8
2192,832,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815117.2623854,8
2193,833,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815117.2623854,8
2194,834,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815117.2755816,8
2195,883,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815149.732305,8
2196,884,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815149.732305,8
2197,885,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815149.732305,8
2198,886,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815149.732305,8
2199,887,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815149.7470152,8
2200,888,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815149.7470152,8
2201,889,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815149.760996,8
2202,890,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815149.760996,8
2203,891,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815149.760996,8
2204,892,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815149.760996,8
2205,893,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815149.760996,8
2206,894,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815149.7735689,8
2207,943,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815178.2005005,8
2208,944,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815178.2005005,8
2209,945,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815178.2005005,8
2210,946,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815178.2005005,8
2211,947,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815178.2166097,8
2212,948,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815178.2166097,8
2213,949,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815178.2315843,8
2214,950,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815178.2315843,8
2215,951,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815178.2315843,8
2216,952,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815178.2315843,8
2217,953,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815178.2315843,8
2218,954,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815178.2447672,8
2219,1003,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815206.6851914,8
2220,1004,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815206.6851914,8
2221,1005,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815206.6851914,8
2222,1006,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815206.6851914,8
2223,1007,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815206.6851914,8
2224,1008,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815206.7017012,8
2225,1009,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815206.7017012,8
2226,1010,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815206.717496,8
2227,1011,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815206.717496,8
2228,1012,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815206.717496,8
2229,1013,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815206.717496,8
2230,1014,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815206.717496,8
2231,1015,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815206.7313347,8
2232,1068,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815239.235496,8
2233,1069,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815239.235496,8
2234,1070,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815239.235496,8
2235,1071,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815239.235496,8
2236,1072,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815239.251255,8
2237,1073,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815239.251255,8
2238,1074,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815239.251255,8
2239,1075,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815239.267185,8
2240,1076,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815239.267185,8
2241,1077,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815239.267185,8
2242,1078,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815239.267185,8
2243,1079,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815239.267185,8
2244,1080,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815239.267185,8
2245,1081,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815239.2820942,8
